source_user_id,category_entropy_bucket,pair,overlap
9d0d88fe21a7f9e85c420dcfb87159de88aaaaf358f8971ffd64b05898149401,mid,SASRec vs DIF-SR + metadata,0.01
9d17ad8757c18e3e8ced9df88eaf3ac8abb238026d6b743ecf3dfedcfed68284,high,SASRec vs DIF-SR + metadata,0.0
9d29e93b4289ae39ba07e0e599dbde2de28b4592c61af73d4b7885bec54b5327,high,SASRec vs DIF-SR + metadata,0.0
9d5df7c86d2dc2ee9b9ed3b6a9cbfd13a3e828fdd34c95375c8a6af93bd761a5,high,SASRec vs DIF-SR + metadata,0.01
9dd8cfb22ae1c223e901ca65af9d6ca863c480e058eec5c5f0a4c37a3e9929f5,high,SASRec vs DIF-SR + metadata,0.01
9e0314746afabfd552b83b787ee8692fbf79f881d19e6662379aa2ec7acc0e07,high,SASRec vs DIF-SR + metadata,0.0
9e16b3e3c83b428259f084378cfc4a03c93b327679b3ab305c2ef58d6587db0c,high,SASRec vs DIF-SR + metadata,0.0
9e1dadf44e5fc794058c1b16768cec7c6f14a68b25bb3a7a41f942576da78fca,high,SASRec vs DIF-SR + metadata,0.0
9e70d66ff6add34d620e8427ce2cc220c4cc1c74e95fb5574eebfd609ac05da4,high,SASRec vs DIF-SR + metadata,0.01
9e9f971fb7b94fb021bb647c5184075309a9c361ef1bb42a2fe0b2c7a77f5a23,high,SASRec vs DIF-SR + metadata,0.0
9ee76c56ccc9c5213d5629b5e289416683043487f36602a1cc3993c530d071dc,high,SASRec vs DIF-SR + metadata,0.01
9efda165422a7c3f56ca87cef74c0adde6cfa20644fd6d420db2dd7ae84997c4,high,SASRec vs DIF-SR + metadata,0.0
9f14a5e3c099b4e906bbb9d4d5d670b2a7dd64f8062138e55eec36c4753d1a39,low,SASRec vs DIF-SR + metadata,0.01
9f3435f194b1453ae068fdfb35d31729dfabc76eedd978d9b540fdd8d21ff5b3,high,SASRec vs DIF-SR + metadata,0.02
9f4352c0d37ea8e630a63c3987fe1cb0855501bab6b0dce89a86cf5943870373,high,SASRec vs DIF-SR + metadata,0.01
9f47b28605e99169d1f7e307f398f9763ff9eb517095cc23738d42a2f0b0a37a,low,SASRec vs DIF-SR + metadata,0.01
9f5ae3d4518074523dc4ffd541adec02e734dbb0cee36562417f5fc0d2ed02ee,low,SASRec vs DIF-SR + metadata,0.01
9f70977b6fe3f17c2fa6a4e7f4b89df3250e4c8cc65ff73d35fbcb0127780ebc,high,SASRec vs DIF-SR + metadata,0.02
9f8cbd533d29f5765acca2e914d0e2618cf9231c53db95fa91272ed159c017c1,low,SASRec vs DIF-SR + metadata,0.01
9f91b667b4ddbe806e31c5f91bd2a392436b58279cf1bbff0067345a7a89e3bf,high,SASRec vs DIF-SR + metadata,0.01
9fb1e9d90c660b24a5934309699ec4c97dd977b5a0cbdba608d02eec30eef9aa,high,SASRec vs DIF-SR + metadata,0.02
9fc019d0c52e965026d79c0b7f7694d0240f37c2a2ec20dc47ccbce4050a7c93,high,SASRec vs DIF-SR + metadata,0.0
9fd8b15fff08dda7085fa0c4ffd388c1c1b46b23ca77f9f61cc939ac00661e45,high,SASRec vs DIF-SR + metadata,0.01
9fe65d1fc6b15b433dda411859f7e823dacb85e940c2519703666d2693b38161,mid,SASRec vs DIF-SR + metadata,0.01
a010b0eda84486a9485595057379c563807479aad4bcedd2a4af44997217ded7,high,SASRec vs DIF-SR + metadata,0.01
a032f4cb057b25cc4063f18d95f6013f72a409d4207f561be36333aea77d2663,low,SASRec vs DIF-SR + metadata,0.01
a0710163d6d4a2579ea3b6fbc740d1b3703c5b8c2dafc24458c8b24650786ddb,low,SASRec vs DIF-SR + metadata,0.02
a098dd153485bcbc6526f2679d75b8c774cbda40b7fa5493335d0bd5f08ee5fa,high,SASRec vs DIF-SR + metadata,0.0
a0e016816ce356bc462001778b058e8a8af099cf970867da4288605f4e3d0654,high,SASRec vs DIF-SR + metadata,0.0
a105a9cd519acfc1382f5ea9fe0cda79da392d6df8a94db189b849f308e8ba19,high,SASRec vs DIF-SR + metadata,0.02
a144a38905aa316b28d6b800df90fa0238adb09e631ce62bff442242d4d65399,high,SASRec vs DIF-SR + metadata,0.01
a1493e581a6f8d1d89cbe7e1f813f6e6f9dffa1017f88a9297a0ab5cb7aae1f2,high,SASRec vs DIF-SR + metadata,0.0
a1b1b446d5f0bf7cf907ac23361556e73daf9e7a519ed11aed5565155a74859b,high,SASRec vs DIF-SR + metadata,0.01
a1e35783869da468c4c2732ce7fd50fd92e1bb23706264538fab6c7957e3a135,low,SASRec vs DIF-SR + metadata,0.03
a1ec9ced040c1dbab782dc041056a683901811ff06729eecbe3236c8df421e28,high,SASRec vs DIF-SR + metadata,0.01
a20bed85625efe27725a6e0ea49c67c35e3b6bb6e5b807f1d3d35b16467c19fd,high,SASRec vs DIF-SR + metadata,0.01
a2116f6594f1d8f0f001e259cb0d54323f0c71a50dcbba02ca4bf329f613bc87,low,SASRec vs DIF-SR + metadata,0.01
a214add7445a29b2f78355796120681b30289350495b55ca8d04a325b8a72510,low,SASRec vs DIF-SR + metadata,0.01
a21797d2c072e4cbc4faeef63202e93d6e1bd130f9040d4e135eba64dbac40a3,low,SASRec vs DIF-SR + metadata,0.01
a21c27bdf66f845dec65f1b1cec752871406965d4963ee3bf090996c676c06e6,high,SASRec vs DIF-SR + metadata,0.0
a2338da1babd57af11b55c0a0e83629f281745b33dbc6d09edb5c3aba0cdba45,high,SASRec vs DIF-SR + metadata,0.0
a241f708afad949eea57d0697dbebfd86dcc4f21c51e49e8c8854f3caee3afec,high,SASRec vs DIF-SR + metadata,0.01
a25937130dcd6dab59e9172a208399a5910516633850ab426435ce66092f9573,mid,SASRec vs DIF-SR + metadata,0.01
a26178282cd6897532ab0e5d535c06ab74360a1707bb5d290110c0fd15bb479f,low,SASRec vs DIF-SR + metadata,0.02
a282f09409a839b67517b6c5b88e222c589bc561d799040ba15f020f7cdd74ad,low,SASRec vs DIF-SR + metadata,0.01
a2898038a53027bccb9ca35d8c4d9239eeb6ddcaa30c8e10166cb5bfc34caa2d,high,SASRec vs DIF-SR + metadata,0.01
a2b31fff54771bd5f49f59fa37716632e03b52cea19c3364eaeff61cdfc83d4c,high,SASRec vs DIF-SR + metadata,0.03
a2cf7eac721ce0187a39072f3c8a96d02dd2dad01b5a15296c688eb5e72f357e,high,SASRec vs DIF-SR + metadata,0.02
a2d63ffee0603185039d99b3f3ee9325b390e27950b6837feeb2d58dd5cad049,low,SASRec vs DIF-SR + metadata,0.01
a327304b68392e5d33bd431ebefcc24b329a48495aafd0369ea40751849bac4b,high,SASRec vs DIF-SR + metadata,0.02
a391348205b9d0c628bfdda7a3379bad5250f7ee3e33099a257a8aa1aaa7e196,low,SASRec vs DIF-SR + metadata,0.01
a3a97adab02e2f742034fc208868a45bb12ae2c0f84cf78f4e24557d765c6b0a,low,SASRec vs DIF-SR + metadata,0.01
a3da787411a080abf97ffb6904fc67b548ecd17d0bf5eef56c46a76f01418e21,high,SASRec vs DIF-SR + metadata,0.01
a3e72179e7c2da3ec0ddc5f6b448205befa123586ecb4be07abe2e04960cb18c,high,SASRec vs DIF-SR + metadata,0.01
a3eaa91036058aae42bd4dfe5d488f918bbee13217e503a6f3b9e36849b12c22,high,SASRec vs DIF-SR + metadata,0.01
a3f4e2b4e229337553f531a5c17cbda735c0b3b9dbfb3d569ab7a07bdd36ae67,high,SASRec vs DIF-SR + metadata,0.02
a40cab71ad81d39c0633516f58df6ac0624e9d9fa0e43673ecbd8086613e993c,high,SASRec vs DIF-SR + metadata,0.01
a44899e4112056655eb523f0a1efc7906ca2b82e6a50386add04c667639d5251,high,SASRec vs DIF-SR + metadata,0.01
a44f0289328dc1948f9f59abc838386986c714da2a8f67cefcb89acb37f29afb,high,SASRec vs DIF-SR + metadata,0.01
a46419f5e42296c20da14156ebc395940e8d1c5ae9ad979a459f2b135ac9bb4f,high,SASRec vs DIF-SR + metadata,0.0
a46a51433b03ec7c7a2bbd10a9c587fe7e74f065431638fa8e289c757d570024,low,SASRec vs DIF-SR + metadata,0.02
a4715a551b1dc659306ea27c642723e6d57b1d4cf97902043fb4e099e359df7a,high,SASRec vs DIF-SR + metadata,0.01
a48e60eb41c5a2b52b010704e6505c357d7aae203c530bf1c38581a61610e205,low,SASRec vs DIF-SR + metadata,0.01
a49839463132c3497be95af823b17aed7c4707fa13cc4e00d016f58e55f73c81,high,SASRec vs DIF-SR + metadata,0.0
a4af42ed2f9c2aae67213f45760c2f24e3477215510e610b823a09dbe8b67ff2,high,SASRec vs DIF-SR + metadata,0.0
a4cb806208600eb622d27af7b47f3d1b21206412e1bcb5b141ec7751409c9344,high,SASRec vs DIF-SR + metadata,0.01
a4e2dd065cc93a81bba3fd61e7ab1a19c76b31cce5b122136c4e8d5e9be2f5bc,mid,SASRec vs DIF-SR + metadata,0.01
a4eebddc125d65fa74fe7de7a5f1013c68f2d4adfb5d8981c26c3b9ef5454334,high,SASRec vs DIF-SR + metadata,0.01
a51661769616439788a8f324415db091048fb2769b907553b5935407080646c2,high,SASRec vs DIF-SR + metadata,0.01
a525cc41ad86d2f753ed2b6b5af2e9f6979d06c1abade7fed19087b420efc109,low,SASRec vs DIF-SR + metadata,0.01
a5702884b80dc31093f6e803ca9363c82db8507d6b376e26d7b57c811f1efa38,high,SASRec vs DIF-SR + metadata,0.02
a5885397695c03d63459ca3fce80ba491d0474c112607e724736c4186bb12bbc,high,SASRec vs DIF-SR + metadata,0.01
a59873a6239f72de473dec2c2ba8b80b195f00b217645410196d5ef7b7b86240,mid,SASRec vs DIF-SR + metadata,0.01
a5b2750be443480d2261c8893f2b388a2843160c391c140c30268abd1996287b,mid,SASRec vs DIF-SR + metadata,0.02
a5b7d8ed614e1b6f33d95b1109a35d093c6ed9b408010a98e61683f2f61584c1,low,SASRec vs DIF-SR + metadata,0.01
a5f23957aa5858c6cc9a803a2e12efae249737d82f930509eda27e432016ca03,high,SASRec vs DIF-SR + metadata,0.02
a5fff3167af6872f983e4bd56c74ea1e8a845ccf792413855cd1e07ab1b696c4,mid,SASRec vs DIF-SR + metadata,0.01
a627c02fdb21401a8e6379152c98d10f118bb68eacc5f6c3cd7fe71cb71533e5,mid,SASRec vs DIF-SR + metadata,0.02
a65845a0b442ea022e23760a5ec334918ebc3743e719d36caf5bbeb707c20fd2,high,SASRec vs DIF-SR + metadata,0.0
a69b2db33aec6017b7d4767cb391fc705098eb2ee125d179a35b923e3fc3251f,low,SASRec vs DIF-SR + metadata,0.0
a6a7b8703f64c8cf15c11bc1034a064108f1d679b8ca144bcf5be1a5d1e13ec1,high,SASRec vs DIF-SR + metadata,0.01
a6da72e69dfc6180c7055841c5ef93712e47b939ee3b4502e1735237dc08f5d6,low,SASRec vs DIF-SR + metadata,0.0
a6e48b7ac7173b22b4e3f79d3288fa2b59b05435595f643137a591ffece7662b,low,SASRec vs DIF-SR + metadata,0.03
a6e8102cba1acbef8b4d208ef671cfe2fd7cea6777d52855d95732258d0dc23f,high,SASRec vs DIF-SR + metadata,0.01
a6e81aea8c8efde1bcf6e49baae9cec0bd79fac8c54c40bc11b988942029e3bb,high,SASRec vs DIF-SR + metadata,0.01
a6f18823d354e67471e3d103946685d9b5ec59d7d1697419e0d19261684a79e4,high,SASRec vs DIF-SR + metadata,0.02
a6f3f01d5e95354d2b3423d44d6df36142054dc0967cbe35deab02dd67ceebce,high,SASRec vs DIF-SR + metadata,0.02
a6f547368ce0841445eb58b989a8560b636b66159d625da4861d49871ef3e1c1,high,SASRec vs DIF-SR + metadata,0.02
a71b370a5d9d6338550aa157452847d8ff3669d21d282830b4c9e799d02baabc,mid,SASRec vs DIF-SR + metadata,0.02
a768eeb0dce61ae208824ebe7382e6c2c3b8fdd750f81f3bd5fac5869f1b19a0,high,SASRec vs DIF-SR + metadata,0.01
a76de003b2e8ac59f52fcf6d13ee5545d75427a3c76eb253aa6b723a8dabb033,high,SASRec vs DIF-SR + metadata,0.02
a77dea022be47a4619d17234e456dfb01d2afe8c53ffd45243bcc20c6c80f38d,high,SASRec vs DIF-SR + metadata,0.01
a7ec43463541b65887839e47908a0ab912691d05d02142df98c67b2589a99484,high,SASRec vs DIF-SR + metadata,0.0
a816c4acb583840714e6c891707d978c8e3e9681db3eef6b5e68ae3afcf1f5ed,low,SASRec vs DIF-SR + metadata,0.01
a856da664ac84672e949d3b0100357915522580fe011f4e26f6b84c0394c8b2f,low,SASRec vs DIF-SR + metadata,0.01
a86be5c779fd56eff22679d02e43d52c0d6d24aaebc4ac769bdc0796c9722ed8,low,SASRec vs DIF-SR + metadata,0.0
a86e86e38d808a3b49ce6b4e413f757497931b0533186bcc06854641453a210f,high,SASRec vs DIF-SR + metadata,0.01
a87d450765171d4c59541b273b0abd1fb464f10a928c3d6c672e5f5ed4daa767,high,SASRec vs DIF-SR + metadata,0.02
a8855cc149f25436818fa4b90da8b4181fe2ca9b0361be831855c711a03ed0e5,mid,SASRec vs DIF-SR + metadata,0.01
a8d0fe3bd00c5242267585cd8021f3c037f05023b55ab34e0971488ef4aa2eb2,mid,SASRec vs DIF-SR + metadata,0.0
a8e4bcf59bf7f373662ce50fc998d67a57a99de24a2b556bce30d201e7e48e02,high,SASRec vs DIF-SR + metadata,0.0
a90078f837993c63768cf66a2e1c31cb7bdb06c265e36b2167fa012630603d2c,high,SASRec vs DIF-SR + metadata,0.02
a9171685636560c5388d5b8858816eceec7261421a0f76a5ef7cec696dd50080,high,SASRec vs DIF-SR + metadata,0.0
a95b4d6ce7510ae81afa85cb202a5f85abc880fa12905869f8ac3c2256d013fe,high,SASRec vs DIF-SR + metadata,0.01
a9c90aa7b226a11dd0c5902edc5242b7b18c4d7b9020c9b4a5c6c2b761f35fba,low,SASRec vs DIF-SR + metadata,0.01
a9f9bb07dc6562939a71bf46fc120af1a3ff4d66329d594da212446031b1bf02,low,SASRec vs DIF-SR + metadata,0.01
aa4b84d21ac542ab5a6f5259baf2d781ae8e9e2d19d1c6c3c00c1582935eb539,high,SASRec vs DIF-SR + metadata,0.02
aa62e61b32f14294d06c49e48647e13b5a2d259c34585d68b7d2c99a43ed741c,high,SASRec vs DIF-SR + metadata,0.0
aa6d0f85479f8bab30fa1583ff4d761d53e721ba1f829ade353ded4198492e03,high,SASRec vs DIF-SR + metadata,0.0
aa7cc9db7f63b8d547fb4703d5f26a4ff5a99b8da36ecfe839a15e3d312b5cdb,high,SASRec vs DIF-SR + metadata,0.0
aaedaccda622c0426c6ed4bfaf0dd3c4dd131fb5339deb0dcefb1469853be6c6,high,SASRec vs DIF-SR + metadata,0.01
aaf6a32a15e606f4c5ac1068b7c152ce971fe8fbd7db063d29de511d01507528,high,SASRec vs DIF-SR + metadata,0.01
ab0d10ac225fd1f89fa03b982608750cb87296b7da433c4c1b6b8081c8c3fef2,high,SASRec vs DIF-SR + metadata,0.01
ab1ac119e0de90b94d66d1beca28dc75800862170cd7657af30af8d4ec837533,high,SASRec vs DIF-SR + metadata,0.0
ab4fc8a54d5f837279d45c2a84189ac52c91f128d48f9be2d5aae2997ff82660,high,SASRec vs DIF-SR + metadata,0.0
ab71a385777ca001d2f88e464c818251b5940b73bfdfd42749afe2b8b028ae7e,high,SASRec vs DIF-SR + metadata,0.03
ab77e90710e71e76c398e40f733ff31f68d578e3e3e8bcfebba5283783d11bb7,low,SASRec vs DIF-SR + metadata,0.01
ab7e9d5823505f543b7f96640eadca830f7e1f33ea5f51ec0eee11f38647e9d1,high,SASRec vs DIF-SR + metadata,0.01
aba3b281064753c40893eef07c8ce24e8217488e5dace1d44f0c98ed6fda57da,high,SASRec vs DIF-SR + metadata,0.01
abb6195fcce55719c59d7faa30d67c1a0e090ff32f3ee7d251870b2a50433c47,high,SASRec vs DIF-SR + metadata,0.04
abd3d4f085cda9517a12236d2c90d2e1b334882fbdae6338243d2179ce5d064e,low,SASRec vs DIF-SR + metadata,0.01
abde63e94befcbdaebb4d6a2ed98e98428b48d90440983e10399247ffe010825,high,SASRec vs DIF-SR + metadata,0.0
abf3c03e3b44f15f426b20ed02d403b3360df0ecf4956e1f7876beb3db93e62a,low,SASRec vs DIF-SR + metadata,0.01
ac716d67fc00f7a3bab2dc46816a66e5cb1e4e0fb9b310364a1df9830b10bf3b,low,SASRec vs DIF-SR + metadata,0.0
ac8a2b31f0c60c7e470fc4cc560013bd9f229f9e1235c7a1bc3ec7bae6231333,high,SASRec vs DIF-SR + metadata,0.01
ac8e33def74180ab3fbd322f2283edf4b051b4f3f591e58e04de536ae6009789,low,SASRec vs DIF-SR + metadata,0.03
aceab7cf993ab8b6e8b34c1b925795c8701dcc3b860aacce6ead0fbfc992946b,low,SASRec vs DIF-SR + metadata,0.03
ad10729fe3bcc438473ed00fe7e7dbb9d96c3e550c9af7a358b3c66d6145f3a9,high,SASRec vs DIF-SR + metadata,0.01
ad10b9c63cc760e8c877e099195c94566b0aae2e43aa44eedf70d4c78c154776,high,SASRec vs DIF-SR + metadata,0.0
ad4ebc630e7813aa3a002b746b4d07d73f9677c15b81bba45539c521970e52af,high,SASRec vs DIF-SR + metadata,0.01
ad60de6cde91343f582d6771c2d44659a5728aa0e1805a0db714f1ee1ae1367c,high,SASRec vs DIF-SR + metadata,0.02
ad69394b84108b0c9dffc6cf588a1b26202bd84d5591a1494a59ad06659dfd2d,high,SASRec vs DIF-SR + metadata,0.01
ad6c577b900bc3e0e86a04e34b2412881347c9b7ad765e0dec16c9afd25c130f,high,SASRec vs DIF-SR + metadata,0.0
ade59fd62d01f04a2d377e5d97ae3d48c4f44e408406167f023dabc573d82c70,mid,SASRec vs DIF-SR + metadata,0.02
ae1bd53b03486e4b1560cbd34593aebae9e828d37befda6d9d15bf0f80eb9c5a,high,SASRec vs DIF-SR + metadata,0.01
ae90c998005914a16da249b2da25d9e9b4d60e5ff44d543092dc17523c8b6c3d,high,SASRec vs DIF-SR + metadata,0.0
aed94a24b182c0178b3540e9ec9d1ef0053ac4b7a357bc9bcf248ec496777443,high,SASRec vs DIF-SR + metadata,0.01
aefe0a619f0e9615eaf838cc179eca01aaec0575f09098364e450efc59387f69,low,SASRec vs DIF-SR + metadata,0.01
af09948be9fab1e7a9336c433c90672eaaf0c39760679891d2c0d6611eeb5168,low,SASRec vs DIF-SR + metadata,0.01
af4a21bd562b689cd45e0c4376481f0c463e77c7b12b453e5d1e04b209098c79,mid,SASRec vs DIF-SR + metadata,0.01
af9cca9a5342ad70f6b98a786e7785d839cccc5600b29a1ffc765207598faca7,high,SASRec vs DIF-SR + metadata,0.02
afe6b0e2975fc0e142ddda24015e70734de7f94ebe47f9004361622331dd0f69,high,SASRec vs DIF-SR + metadata,0.01
aff01212c7153412ee0a39c7436cbf09f2fafa0fadfd943500583339f8d0374c,high,SASRec vs DIF-SR + metadata,0.0
b01a22efab46d3ad155ff579c745f19107c23415edfa1adeb5c84ce1cbcf064d,high,SASRec vs DIF-SR + metadata,0.01
b05993f3b81e457e369c5e7d2f1780662ea9638b754639a82ca13864477924e8,high,SASRec vs DIF-SR + metadata,0.01
b094943fa1c190f112a006595f432021eb5b4090310979828862723d07278287,mid,SASRec vs DIF-SR + metadata,0.01
b0a08e8e501e58183aeca37506488734a4cbe5c056b3801878ae596f991f5e3a,high,SASRec vs DIF-SR + metadata,0.01
b0a122492f3dd1f4850a8df588a30ef5a2c67875b9e7959bda42f2f66aca3086,high,SASRec vs DIF-SR + metadata,0.02
b0cd9e07f491ad112dfa2f72a2616557b22fddf38e394ba378a0613afefd339a,high,SASRec vs DIF-SR + metadata,0.01
b0d8a903bd62bfdb50e519f8497a337da57f93c4cebb98cf739fe2cdf4b33a30,high,SASRec vs DIF-SR + metadata,0.01
b108dd9a809292580a93f283004d47cac4f266c6eb2ab33eb1b81a0aa6bb925d,high,SASRec vs DIF-SR + metadata,0.02
b133cd52db6c4d82d2fa7852a618784fd0263d8b8143c17e596f139386766d73,low,SASRec vs DIF-SR + metadata,0.0
b13e413fd147d3702033960954724f8c4e41f1b5913a8a72c32819c2e1423a04,low,SASRec vs DIF-SR + metadata,0.03
b140257340b8a26140b83905ba8696461a660c52509a5f31279dcf16449ba9a7,high,SASRec vs DIF-SR + metadata,0.01
b165aa7939e15c0f6183c0b7b07b6246e4f6d336589ba41ec969962ed80a6f4c,high,SASRec vs DIF-SR + metadata,0.01
b17f77912dba136a8841459a6b3e29303d483d60dedeb6ac77c9348fea114787,high,SASRec vs DIF-SR + metadata,0.0
b1a5f1136a742dff23ed85492af0d464e93cc270b87d9374c70e51df64898b4c,high,SASRec vs DIF-SR + metadata,0.02
b1aaab747cd7ed57c52ca2a8118716a02185001d857f397cf2275895e7a5446b,high,SASRec vs DIF-SR + metadata,0.01
b1d06bdd37f8f9246da646cc465cd4e5ba747f0d221d4b1b292bcff28e74c806,high,SASRec vs DIF-SR + metadata,0.01
b241c9765b2f1ab813799727ffaabdd70f71baf9fb4e8a1c86a70027ad372aa7,low,SASRec vs DIF-SR + metadata,0.0
b25b4df849f9329b1f8601290a0bad2dc98c05e5897c5616972c3d29df557dac,high,SASRec vs DIF-SR + metadata,0.01
b2d0b460b0cd7a290c78aa5995e50d32291b41d5b0651c5ee1c3bf328bcadb23,high,SASRec vs DIF-SR + metadata,0.0
b2d405a1a49e2e629279ebfae0e9b04f40354577fedcedabe4e46dd4c9c1f632,high,SASRec vs DIF-SR + metadata,0.0
b2f616aed8583b5ed520441222241ea81d0680cecfef6e729066c6e929c7c29b,high,SASRec vs DIF-SR + metadata,0.01
b38c0155ee0dd454c8d11be689e0d71d79c92ebf91b050b99866ad4ee3c41328,high,SASRec vs DIF-SR + metadata,0.01
b38f8a2391a581bd06ecc658af6a6a528e6bdad52e872956f74b30e6f1f502ca,high,SASRec vs DIF-SR + metadata,0.01
b39f7b83a1726c510fabba330095e9e8a33ab5d4fe9c9ab358eaa39eb5c91572,high,SASRec vs DIF-SR + metadata,0.01
b3cc428938a3600b66b09c2f9efafc3f3e127e616c868b3e1ba6fc60ad71229b,high,SASRec vs DIF-SR + metadata,0.0
b3d927c2bb90d96a9c5b6e1d31d191a76a868444f46440accc894b22de04091f,low,SASRec vs DIF-SR + metadata,0.0
b42b2de113407f1cf450f92a888f545de65f8511fe78ad4e5087dda0753d4a30,high,SASRec vs DIF-SR + metadata,0.01
b438c58f1c84525fb83556c165e19498246f38e8c98917ab50406c02d37a66fd,high,SASRec vs DIF-SR + metadata,0.01
b4482f12fc74784420ed7ca5b6181caf38a704857ab95559bdbdbbcd7b9aae0c,mid,SASRec vs DIF-SR + metadata,0.01
b471a520ca2728e318f332a4195615476e078cc3a6278d751e67b2b8cd5281d4,high,SASRec vs DIF-SR + metadata,0.0
b486ff7d14f1493407e44c801ad3ea3d3eb1b68a959cb16f2810a45d6e51a3ca,high,SASRec vs DIF-SR + metadata,0.01
b496a857cdf1cb624a0fffa7c6814fcd8fd570203f666a4e7fd2948346f810b9,high,SASRec vs DIF-SR + metadata,0.01
b4ebcee2066af46306df857b429c3e5dbd6f0f40cecac8f4a31e76a03188bd6b,high,SASRec vs DIF-SR + metadata,0.0
b513fc8c5c7702735cbd72675ffe1381e9c9b4e2f15ac67ce19dff78aabc2754,high,SASRec vs DIF-SR + metadata,0.02
b5141285df2a6158d2742c3785fbbf5c280fb987812d3bd1189e18575e4494f5,high,SASRec vs DIF-SR + metadata,0.01
b56203db18b42ba9ff4dcd21e9f2c3de01454e5b2f35056b5e507bdcf177ba01,high,SASRec vs DIF-SR + metadata,0.01
b56267b932a61fec88e00135d6e26793ed2898743f7e3c44e7e9083886f4acf9,mid,SASRec vs DIF-SR + metadata,0.01
b571686e9764708fb3ba9284d7eaedf462c742e1c9f3592a6c6f1fddade8dbdc,high,SASRec vs DIF-SR + metadata,0.03
b5d7cfcb4a17699d06ea2506388a89f3f19a080c14f207a34c45deaac57b0669,low,SASRec vs DIF-SR + metadata,0.0
b60ebf9e7efb00cab42f7306b1d22429b0bca56b43dcb0dd87ee4d0dc0d46ad0,high,SASRec vs DIF-SR + metadata,0.03
b6230ca977fe196d6920d1c78050ef341be0b0caa27d30eca954a9904896aff4,high,SASRec vs DIF-SR + metadata,0.01
b6cd0c6c5c55e89d44b943ef2ee863f3d0d1f36247f8c9075db608c3520fca76,high,SASRec vs DIF-SR + metadata,0.01
b6ff0fbdb3a7ffc51cceb4993d764bbe5d471bd399e8dc7eb591244ab18e6992,high,SASRec vs DIF-SR + metadata,0.0
b70ba066ee83a7e7a68845ee88bb30a806eabb464695ab302ea656a19cf5f2e7,low,SASRec vs DIF-SR + metadata,0.01
b70f1d6cd43073fa691cf5358979cc6ee95076690ffebdf4d0f0fd8585c289e0,high,SASRec vs DIF-SR + metadata,0.0
b7198d547417472d206892a3a2bbb5efad6ef934956134a5907e1133410f4f8e,mid,SASRec vs DIF-SR + metadata,0.01
b7354634013edff697e8016e87214e343f971a5bc815e357afd4e01b16ef4afb,high,SASRec vs DIF-SR + metadata,0.02
b754f2c2a0c44cb6920c3d3ee948f6a56da338075d33838ce696cccde2a19f7c,mid,SASRec vs DIF-SR + metadata,0.01
b76cf9b0226a99b373a72873081ac17a539f3d182218acebf238383081d50b4c,low,SASRec vs DIF-SR + metadata,0.01
b77cd2736afc04d0efc4d8019f043644b5dd2e6ad364f2bb6ff48ac0ee883685,high,SASRec vs DIF-SR + metadata,0.01
b7b443765f649019ff9834007f96d8ea9768b340e6840bc7edb00b6ac77e09cd,mid,SASRec vs DIF-SR + metadata,0.03
b7c2551b93b3626d83bca1a670d2b5de05ff6f5a0c49d4b98df1f259c570fe8c,high,SASRec vs DIF-SR + metadata,0.01
b7fcf64bcae6b78e79c12f3c98d20332c249f4e2fd36948d2079762ab05ea586,low,SASRec vs DIF-SR + metadata,0.01
b8054619e96b2a3c25fa4b7f465d2414c8e5be9c5c6b8a470b73f5763b6f5ae0,high,SASRec vs DIF-SR + metadata,0.01
b82c0138c47a088d75884b1a480e30f29f8066c9e112c8f0d867a5f3b30e3df4,low,SASRec vs DIF-SR + metadata,0.0
b83901127d0c983cfa0cce6febe5adc574f7b7413a8ef6a1f4b2c7fb5bfb31cb,high,SASRec vs DIF-SR + metadata,0.01
b86c75c0d1ba5861f784a5f0aefb1435b75ea1cb803d8c7272e72103287da204,low,SASRec vs DIF-SR + metadata,0.01
b87c72320db307fde9d4aa699a9d32f3304a1302855922a73cc8a31e7833352b,high,SASRec vs DIF-SR + metadata,0.01
b88f1f8a855e71f6d71fe01ed39c8f42af6f7f0c4467e5eef4c407e7dae49aa3,high,SASRec vs DIF-SR + metadata,0.02
b8f9fb29c92911f5c1cfbd74c5d08e8479532441ce4e10c7bc0a4c508bcf6b28,high,SASRec vs DIF-SR + metadata,0.0
b9405fe954bded4550e4166de6748a0b1b7ff413a0338e68c1ac47b4929548a2,high,SASRec vs DIF-SR + metadata,0.0
b959facbb88c4ae261b0a7a83b9c0bd29a6ef8ff015e0d65e15b349a92d61f42,low,SASRec vs DIF-SR + metadata,0.01
b97d306a77fec8e727f9b06cc29ca8acf8a4a663fe8986244a5166ca35de18cf,high,SASRec vs DIF-SR + metadata,0.01
b9b14d22dd5f4470beefa0f016841b67d13c51671d2d3f57365557c79340155e,low,SASRec vs DIF-SR + metadata,0.01
b9b9cb6bbd7e5a635ce02a65ff34f6d82995838f76e1c33086f7cd44243fe2ff,high,SASRec vs DIF-SR + metadata,0.01
b9ced2088ded1f77df7f915f0a374666ffb1907978206419ea37885068345191,high,SASRec vs DIF-SR + metadata,0.02
b9d10a9b9d937475b3fca9bf61c79b79bd8fe1a52ec5c99026955c4574364882,high,SASRec vs DIF-SR + metadata,0.02
b9d1331031bece4600a5e0c7513eb5d944ac582a7d909a08368c7c42b8a71bd7,high,SASRec vs DIF-SR + metadata,0.0
